side,price,units
sell,1132,157
sell,1133,6
sell,1134,36
sell,1145,1
sell,1147,37
sell,1150,15
sell,1150,88
sell,1200,247
sell,1333,34
sell,1339,131
sell,1340,67
sell,1388,74
sell,1390,34
sell,1399,9
sell,1399,101
sell,1400,35
sell,1450,124
sell,1497,121
buy,651,74
buy,650,33
buy,450,384
buy,437,17
buy,410,201
buy,333,101
