side,price,units
sell,75,20
sell,80,138
sell,90,997
sell,91,53
sell,92,36
sell,100,14
sell,100,20
sell,109,9
sell,144,5
sell,145,5
sell,150,4
sell,187,12
sell,188,1
sell,189,17
sell,197,19
sell,199,688
sell,239,22
sell,240,4
sell,250,47
sell,298,7
sell,299,2
sell,330,6
sell,350,2
sell,389,226
sell,499,527
sell,950,21
buy,28,693
buy,27,571
