side,price,units
sell,250,199
sell,274,103
sell,275,132
sell,299,27
sell,300,169
sell,320,40
sell,330,65
sell,332,265
sell,333,15
sell,340,177
sell,349,1
sell,390,52
sell,395,24
sell,398,61
sell,399,222
sell,420,1
sell,466,18
sell,468,77
sell,469,382
sell,490,152
sell,500,123
sell,595,22
sell,599,8
sell,600,23
sell,845,208
sell,3434,22
buy,146,94
buy,145,266
buy,142,479
buy,136,408
buy,135,440
buy,120,135
