side,price,units
sell,389,37
sell,390,23
sell,397,5
sell,397,1541
sell,398,50
sell,399,218
sell,400,26
sell,404,91
sell,405,46
sell,409,9
buy,346,559
buy,345,400
buy,344,160
buy,343,1069
buy,295,400
