side,price,units
sell,5949,2
sell,5960,8
sell,5968,167
sell,5969,6
sell,5970,80
sell,5979,8
sell,5987,24
sell,5988,15
sell,5989,4
sell,5995,109
sell,5997,65
sell,6390,69
sell,6400,30
sell,7500,154
buy,2000,138
buy,1999,73
buy,1002,261
buy,1000,67
buy,17,782
