side,price,units
sell,149,29
sell,150,14
sell,174,10
sell,175,103
sell,177,24
sell,200,75
sell,226,5
sell,227,18
sell,228,24
sell,229,14
sell,230,93
buy,100,196
buy,97,378
buy,96,122
buy,95,691
