side,price,units
sell,2328,218
sell,2329,14
sell,2330,28
sell,2333,4
sell,2500,133
sell,2900,12
sell,2990,9
sell,2990,254
sell,2993,17
sell,2995,11
sell,2995,20
sell,2996,31
sell,2998,49
sell,2999,13
sell,3377,2
sell,3379,1
sell,3495,105
sell,4000,18
sell,4499,1
sell,4998,15
sell,5000,23
sell,6249,11
buy,1301,200
buy,1300,29
buy,1251,20
buy,1250,83
buy,1200,81
