side,price,units
sell,2899,7
sell,2990,27
sell,2995,379
sell,2999,2
sell,3000,7
sell,3898,89
sell,3899,12
sell,3990,287
buy,1501,197
buy,1500,50
buy,1200,51
buy,1152,211
buy,1150,255
buy,1100,4
buy,1001,53
buy,1000,40
buy,380,743
