side,price,units
sell,1365,39
sell,1370,20
sell,1380,2
sell,1389,116
sell,1390,16
sell,1399,1
sell,1420,16
sell,1450,27
sell,1450,139
sell,1498,17
sell,1499,12
sell,1500,75
sell,2073,31
sell,2074,38
sell,2080,1
sell,2100,40
sell,2189,8
sell,2190,11
sell,2200,20
sell,2249,11
sell,2250,29
sell,2298,26
sell,2299,50
sell,2498,20
sell,2499,358
sell,3799,123
sell,3999,138
buy,519,562
buy,518,88
buy,517,43
buy,516,535
buy,515,493
buy,514,228
buy,310,121
