side,price,units
sell,893,155
sell,896,27
sell,897,11
sell,899,24
sell,899,108
sell,900,35
sell,930,34
sell,950,6
sell,980,3
sell,993,5
sell,994,52
sell,995,53
sell,997,38
sell,998,14
sell,1000,43
sell,1043,60
buy,500,115
