side,price,units
sell,198,354
sell,199,255
sell,200,1
sell,200,2
sell,220,7
sell,221,1462
sell,222,16
sell,225,24
sell,226,10
sell,267,6
sell,268,4
sell,270,2
sell,270,5
sell,270,6
sell,275,44
sell,399,421
sell,400,2
sell,495,3
sell,497,2
sell,498,166
sell,500,48
sell,555,1
sell,595,31
sell,994,20
sell,995,5
sell,996,17
sell,1088,537
sell,1089,9
sell,1089,52
sell,1090,248
sell,2222,1
buy,119,1503
buy,118,653
buy,117,648
buy,112,333
