side,price,units
sell,111,1
sell,111,1
sell,111,1
sell,111,285
sell,112,63
sell,114,26
sell,115,21
buy,82,499
buy,81,944
buy,80,965
buy,78,673
buy,76,959
buy,74,364
buy,71,183
