side,price,units
sell,15,176
sell,20,146
sell,23,33
sell,24,42
sell,25,1491
sell,33,632
sell,35,50
sell,35,92
sell,98,81
sell,99,207
sell,100,172
sell,150,379
sell,198,16
sell,199,527
sell,233,106
sell,245,205
