side,price,units
sell,68,526
sell,69,1685
sell,98,1175
sell,99,1303
sell,100,142
sell,127,3051
buy,51,2085
buy,50,6340
buy,47,1500
buy,46,2808
buy,46,279
buy,45,1417
buy,42,1500
buy,41,1309
buy,40,260
