side,price,units
sell,300,8
sell,300,12
sell,300,262
sell,301,728
sell,302,13
sell,303,77
sell,304,3
buy,256,48
buy,255,200
buy,253,52
buy,252,1842
buy,251,356
buy,250,1010
buy,240,1000
buy,237,300
buy,225,1809
