side,price,units
sell,1993,13
sell,1994,58
sell,1995,107
sell,1999,6
sell,2098,18
sell,2499,63
sell,2500,18
sell,2597,6
sell,2598,52
sell,2599,61
sell,2600,77
sell,2650,5
sell,2699,7
sell,2798,220
sell,2800,87
sell,3897,22
sell,3898,65
sell,4000,3
sell,4174,1
sell,4175,110
sell,4179,2
sell,4180,2
sell,4183,12
sell,4186,20
sell,4188,21
sell,4198,3
sell,4199,1
sell,4440,51
sell,4444,22
buy,1001,152
buy,1000,47
buy,900,173
buy,515,25
buy,506,99
