side,price,units
sell,497,55
sell,498,24
sell,500,158
sell,570,9
sell,590,81
sell,599,44
sell,608,201
sell,610,122
sell,618,1
sell,619,114
sell,645,232
sell,647,1
sell,649,56
sell,795,231
sell,797,13
sell,799,3
sell,900,87
sell,946,186
sell,947,92
sell,949,39
sell,950,21
sell,1111,36
sell,1500,1
sell,1600,3
sell,1650,17
sell,1700,1
sell,1749,1
sell,1750,321
sell,1800,1
sell,1950,53
buy,221,196
buy,220,120
buy,204,333
buy,202,230
