side,price,units
sell,1000,1740
sell,1038,857
sell,1039,504
sell,1040,1
sell,1110,624
sell,1111,346
sell,1990,1
buy,922,65
buy,921,3931
buy,921,1682
buy,920,1070
buy,851,3018
buy,1,1057
