side,price,units
sell,270,11
sell,290,173
sell,300,20
sell,330,116
sell,333,6
sell,339,69
sell,340,17
sell,340,128
sell,350,6
sell,376,4
sell,377,31
sell,399,27
sell,680,4
sell,700,11
sell,998,8
sell,999,17
sell,1000,128
buy,211,254
buy,210,491
buy,205,2
buy,201,23
buy,200,349
buy,175,785
