side,price,units
sell,5300,11
sell,5321,6
sell,5500,23
sell,5888,1
sell,5995,1
sell,6000,1
sell,6199,22
buy,4283,88
buy,4281,35
buy,4276,17
buy,4012,49
buy,4000,30
