side,price,units
sell,3332,109
sell,3333,18
sell,3750,32
sell,3799,88
sell,3800,24
sell,3999,231
sell,4000,15
sell,4000,53
buy,1411,201
buy,1410,5
buy,1406,34
buy,1405,20
buy,1400,271
