side,price,units
sell,1044,200
sell,1045,8
sell,1050,21
sell,1100,45
sell,1430,61
sell,1436,97
sell,1437,301
sell,1440,60
sell,1450,21
sell,1500,100
sell,1799,339
sell,1800,52
sell,1869,522
sell,1880,35
sell,1885,12
sell,1889,483
sell,1899,10
sell,1980,6
sell,1988,54
sell,1999,128
sell,2000,1
sell,3000,1
buy,401,201
buy,400,77
