side,price,units
sell,1496,49
sell,1497,18
sell,1498,71
sell,1498,164
sell,1499,2
sell,1520,16
buy,1360,34
buy,1355,21
buy,1354,99
buy,1353,92
buy,1352,125
buy,1351,56
buy,1343,491
