side,price,units
sell,34,2
sell,35,8
sell,36,15
sell,37,24
sell,38,11
sell,39,2
sell,40,2
sell,40,4
sell,40,18
sell,43,1
sell,43,9
sell,44,36
sell,50,3
sell,60,20
buy,1,1766
