side,price,units
sell,32,17
sell,33,7
sell,34,4
sell,34,12
sell,34,18
sell,43,15
sell,44,10
sell,55,1
sell,59,2
sell,60,14
sell,83,12
sell,84,100
sell,85,130
sell,89,1
sell,90,11
sell,97,18
sell,99,4
sell,99,6
sell,150,11
sell,198,8
sell,199,10
sell,200,3
sell,222,7
sell,330,11
sell,370,3
sell,390,5
sell,398,1
sell,399,4
sell,400,17
sell,500,5
sell,500,9
sell,500,31
sell,560,2
buy,11,145
buy,10,824
buy,6,701
