side,price,units
sell,795,215
sell,800,1883
sell,1437,601
sell,1438,32
sell,1439,302
sell,1440,501
sell,1450,578
sell,1495,200
sell,1496,278
sell,1497,221
sell,1498,630
sell,1499,27
sell,1988,58
sell,1999,301
sell,2499,101
sell,3699,201
sell,3700,5
buy,551,198
buy,240,364
buy,230,364
buy,100,2791
