side,price,units
sell,1798,3
sell,1799,4
sell,1800,16
sell,2199,59
sell,2200,4
sell,2290,192
sell,2300,159
sell,2435,400
sell,2445,132
sell,2449,4
sell,2450,27
sell,2499,15
sell,2500,279
sell,5299,9
sell,5300,51
sell,5400,39
sell,5494,320
sell,5495,29
sell,5496,8
sell,5497,170
buy,131,201
buy,130,102
buy,126,401
buy,125,119
buy,120,49
