side,price,units
sell,394,30
sell,395,61
sell,397,51
sell,399,47
sell,399,7311
sell,549,228
sell,590,21
sell,590,31
sell,598,299
sell,600,148
sell,666,243
sell,690,130
sell,698,11
sell,740,23
buy,211,30
buy,210,149
buy,208,367
buy,207,217
buy,205,59
buy,200,233
buy,154,1205
