side,price,units
sell,17,324
sell,18,111
sell,19,67
sell,25,289
sell,27,2448
sell,28,118
sell,29,417
sell,30,20
sell,33,173
sell,35,533
sell,36,9851
sell,37,900
sell,38,1682
sell,39,20
sell,45,91
sell,49,10
sell,50,641
buy,1,2250
