side,price,units
sell,1210,35
sell,1215,9
sell,1219,15
sell,1220,680
sell,1221,3
sell,1222,9
sell,1249,38
sell,1250,27
sell,1297,80
buy,706,101
buy,705,34
buy,703,116
buy,700,248
