side,price,units
buy,10000,40
buy,8036,147
buy,8034,100
buy,8032,45
buy,8027,118
buy,8026,50
buy,8025,83
buy,8024,30
buy,8000,65
buy,6613,130
buy,6611,15
buy,6607,21
buy,6602,14
