side,price,units
sell,2875,9
sell,2900,11
sell,2995,5
sell,2997,1125
sell,3000,13
sell,3996,17
sell,3998,18
sell,4000,25
sell,5994,109
sell,5998,842
buy,1006,96
buy,1000,385
buy,252,1227
