side,price,units
sell,348,33
sell,349,672
sell,350,50
sell,350,387
sell,390,126
sell,390,344
sell,397,644
sell,399,106
sell,400,5
sell,489,5
sell,490,392
sell,500,179
sell,580,115
sell,588,165
sell,600,68
sell,776,789
sell,777,41
sell,1100,38
sell,1150,376
sell,1200,57
sell,1399,30
sell,1444,132
sell,1490,23
sell,1499,244
buy,213,277
buy,212,81
buy,211,303
buy,210,2596
buy,208,275
buy,206,261
buy,200,483
