side,price,units
sell,225,165
sell,226,310
sell,227,2357
sell,228,132
sell,229,594
sell,235,122
sell,236,40
sell,236,1000
sell,237,191
sell,238,1229
sell,239,386
sell,240,1139
sell,269,302
buy,163,201
buy,162,5025
buy,160,793
buy,152,373
buy,151,100
buy,150,970
