side,price,units
sell,1956,6
sell,1957,56
sell,1958,110
sell,1959,20
sell,1960,17
sell,1979,744
sell,1990,32
sell,1997,7
sell,1998,2
sell,1998,5
sell,2090,92
sell,2100,838
sell,2150,66
sell,2200,1
sell,2200,1
sell,2400,11
sell,2500,3
sell,3497,1
sell,3498,1
sell,3499,2
sell,3500,1
buy,1702,3
buy,1701,8
buy,1700,91
buy,1700,35
buy,1566,201
buy,1565,18
buy,1555,1369
buy,1550,25
buy,1,23
