side,price,units
sell,2899,1
sell,2899,1
sell,2900,486
sell,2969,24
sell,2970,213
sell,2985,1
sell,2986,22
sell,2987,42
sell,2989,24
sell,2990,8
sell,2993,2
sell,2995,1
buy,2715,74
buy,2711,68
buy,2710,59
buy,2705,35
buy,2700,78
buy,2512,45
buy,2510,126
buy,2507,42
