side,price,units
sell,995,8
sell,996,7
sell,996,50
sell,997,2
sell,997,155
sell,997,209
sell,998,2
sell,999,1
sell,1475,52
sell,1500,1622
sell,1555,155
buy,611,5
buy,610,28
buy,601,213
