side,price,units
sell,380,443
sell,382,409
sell,383,24
sell,386,41
sell,388,724
sell,389,104
sell,390,174
sell,396,19
sell,398,100
sell,400,2
sell,500,8
sell,600,55
sell,620,64
sell,627,181
sell,629,65
sell,630,77
sell,637,7
sell,648,460
sell,650,59
sell,800,63
sell,1349,116
sell,1350,55
sell,1400,14
sell,1800,35
sell,2200,7
sell,2210,129
sell,2750,5
sell,2780,66
sell,2799,136
sell,2800,22
sell,2899,22
buy,52,5
buy,51,790
