side,price,units
sell,990,22
sell,1600,70
sell,1620,20
sell,1768,4
sell,1769,2
sell,1770,6
sell,1778,510
sell,1779,26
sell,1780,501
sell,1794,201
sell,1795,101
sell,1800,41
sell,1975,39
sell,1998,1
sell,2200,12
sell,2299,100
sell,2300,102
sell,2339,322
sell,2350,2
sell,2400,439
sell,2444,41
sell,2999,244
buy,555,41
buy,502,88
buy,501,201
buy,500,100
