side,price,units
sell,4319,1
sell,4320,3
sell,4325,204
sell,4330,6
sell,4332,26
sell,4333,28
sell,4349,1
sell,4350,7
sell,4390,1
sell,4399,7
sell,4444,18
buy,3100,77
buy,3002,7
buy,3001,167
buy,3000,96
buy,2032,66
buy,2030,46
buy,2004,53
buy,2002,110
buy,2000,199
