side,price,units
sell,700,34
sell,739,45
sell,740,3
sell,749,1
sell,799,99
sell,800,88
sell,999,23
sell,1550,7
sell,1647,90
sell,1648,5
sell,1649,18
sell,1650,12
sell,1700,89
sell,1800,20
sell,1800,103
sell,1948,252
sell,1949,11
sell,1950,15
sell,2148,15
sell,2149,20
sell,2150,58
sell,2200,10
sell,2798,14
sell,3000,8
sell,3999,41
buy,385,92
buy,376,88
buy,356,85
buy,348,476
buy,347,584
buy,346,13
buy,339,125
buy,276,99
