side,price,units
sell,85,2
sell,86,96
sell,87,19
sell,87,33
sell,88,73
sell,89,13
sell,90,5
sell,90,6
sell,98,569
sell,99,506
sell,100,1
sell,136,887
sell,139,2583
sell,140,1
sell,143,293
sell,144,1090
sell,147,933
sell,148,12
sell,149,58
buy,12,1810
buy,11,1005
buy,9,2068
buy,1,14585
