side,price,units
sell,117,3685
sell,118,2445
sell,119,1154
sell,119,2001
sell,120,9351
sell,140,854
sell,143,1097
buy,109,3351
buy,108,53093
buy,99,5336
buy,98,8209
buy,98,990
buy,97,1158
buy,95,812
buy,94,2808
buy,91,3200
buy,91,883
buy,90,1062
buy,88,10587
buy,87,4501
buy,86,3369
