side,price,units
sell,78,5
sell,79,3
sell,80,176
sell,88,5
sell,90,2
sell,99,5
sell,100,183
sell,129,331
sell,138,2
sell,139,27
sell,140,904
sell,149,8
sell,150,981
sell,177,20
sell,178,793
sell,180,592
sell,200,46
sell,218,25
sell,219,3
buy,27,29
buy,26,917
buy,22,1334
