side,price,units
sell,1475,8
sell,1495,22
sell,1496,10
sell,1497,1802
sell,1500,16
sell,1900,9
sell,1938,86
sell,1939,100
sell,1940,33
sell,1945,208
sell,1949,14
sell,2000,14
sell,2340,97
sell,2347,22
buy,751,201
buy,750,32
buy,735,391
buy,734,225
buy,700,48
buy,511,300
