side,price,units
sell,2299,25
sell,2300,234
sell,2306,2
sell,2307,1
sell,2308,3
sell,2310,5
sell,2311,74
sell,2345,1
sell,2346,12
sell,2347,10
sell,2349,8
sell,2350,10
sell,2389,9
sell,2390,1
sell,2400,48
sell,2478,3
sell,2479,1
sell,2495,151
sell,2498,96
sell,2500,2
sell,3500,7
sell,3790,53
sell,4200,7
sell,4499,1
sell,4990,4
sell,4999,200
buy,1421,191
buy,1420,49
buy,1404,131
buy,1402,100
