side,price,units
sell,10280,10
sell,10295,33
sell,10299,31
sell,11399,20
sell,11400,24
sell,11450,207
sell,11500,7
sell,11998,13
sell,11999,3
sell,12000,19
sell,12221,61
sell,12222,19
sell,12375,11
sell,12379,4
sell,12385,9
sell,12390,122
sell,12499,4
sell,12799,19
sell,12900,40
sell,13800,72
buy,8000,49
buy,7000,1
buy,6000,30
buy,5222,15
buy,5105,46
buy,5050,43
buy,5001,80
