side,price,units
sell,329,15
sell,330,3
sell,349,6
sell,350,6
sell,400,1
sell,400,2
sell,500,1
sell,500,1
sell,800,1
sell,900,8
sell,1299,14
sell,1300,1
sell,1500,2
sell,1800,1
