side,price,units
sell,695,139
sell,696,290
sell,697,2375
sell,699,41
sell,700,7
sell,720,247
sell,721,22
sell,722,37
sell,723,1
sell,724,7
sell,725,3
buy,583,70
buy,552,146
buy,550,46
buy,503,499
buy,501,510
buy,500,617
buy,301,538
buy,301,447
buy,300,5864
