side,price,units
sell,300,261
sell,340,3
sell,341,26
sell,343,1
sell,344,1
sell,359,5
sell,365,29
sell,367,3
sell,367,101
sell,368,2010
sell,370,35
buy,215,69
buy,207,121
buy,197,386
buy,187,898
