side,price,units
sell,1036,265
sell,1037,18
sell,1038,13
sell,1039,164
sell,1040,25
sell,1047,253
sell,1048,401
sell,1049,2340
sell,1050,126
sell,1055,68
sell,1066,66
sell,1099,303
sell,1100,50
sell,1122,3
sell,1150,123
sell,1200,14
sell,1200,394
sell,1389,11
sell,1390,759
sell,1398,46
sell,1399,133
sell,1400,2
sell,1444,90
sell,1450,31
sell,1499,2
sell,1500,86
sell,1888,100
buy,600,62
buy,280,401
buy,266,81
