side,price,units
sell,788,186
sell,800,33
sell,889,119
sell,890,7
sell,899,27
sell,900,15
buy,421,47
buy,420,60
buy,411,64
buy,410,25
buy,405,88
buy,403,98
buy,402,160
buy,400,50
buy,368,493
buy,357,500
buy,348,1115
