side,price,units
sell,549,1043
sell,550,4
sell,553,37
sell,555,1382
sell,575,38
sell,600,6
sell,600,16
sell,639,3
sell,645,20
sell,649,49
sell,650,9
sell,699,262
sell,700,3
sell,750,75
sell,949,10
sell,950,14
sell,1000,3
sell,1195,60
sell,1200,47
sell,1340,50
sell,1350,38
sell,1400,17
sell,1450,11
sell,1500,45
sell,3000,42
sell,4980,62
buy,113,383
buy,112,201
buy,111,38
