side,price,units
sell,79,15
sell,90,60
sell,98,12
sell,99,84
sell,100,3
sell,100,4
sell,140,3
sell,168,1
sell,170,1
sell,189,9
sell,190,7
sell,193,88
sell,194,2
sell,194,5
sell,195,1193
sell,200,7
sell,200,11
sell,200,25
sell,340,1
sell,343,5
sell,344,2
sell,345,16
sell,347,24
sell,348,2
sell,349,21
sell,350,4
sell,350,8
sell,398,13
sell,399,13
sell,400,5
sell,498,3
sell,499,261
sell,500,58
sell,800,2
sell,858,13
sell,859,20
sell,1000,3
buy,57,5
buy,56,1066
buy,55,237
buy,50,1628
buy,47,687
