side,price,units
sell,12,6
sell,15,2
sell,16,8
sell,17,2
sell,18,608
sell,22,14
sell,25,1
sell,28,1
sell,29,3
sell,29,252
sell,35,110
sell,79,9
sell,95,2
sell,99,152
sell,100,1
sell,100,2
sell,119,3
sell,120,9
sell,139,35
sell,150,29
sell,297,6
sell,298,15
sell,299,2
buy,6,1309
buy,5,7449
buy,2,15487
