side,price,units
sell,1048,97
sell,1049,888
sell,1900,29
sell,1998,1
sell,1999,24
sell,2400,16
sell,2450,29
buy,700,64
buy,508,51
buy,507,311
buy,507,5
buy,500,91
buy,370,186
