side,price,units
sell,5100,8
sell,5195,12
sell,5196,8
sell,5197,6
sell,5199,4
sell,5200,12
sell,5350,1
sell,5355,5
sell,5356,1
sell,5444,9
sell,5940,4
sell,5949,166
sell,6000,24
sell,6500,132
sell,7789,1
sell,7800,2
sell,8000,7
sell,8000,48
sell,9889,14
sell,9898,2
sell,9898,6
sell,9899,5
sell,9945,19
sell,9950,1
buy,3804,193
buy,3803,13
buy,3801,21
buy,3800,182
buy,3204,93
