side,price,units
sell,6999,12
sell,7080,1
sell,7085,38
sell,7099,43
sell,7100,10
sell,7195,11
sell,7200,36
sell,7298,6
sell,7299,8
sell,7300,10
sell,7400,1
sell,7500,5
buy,4719,187
buy,4717,28
buy,4712,17
buy,4710,41
buy,4700,201
buy,4002,3
buy,3600,34
