side,price,units
sell,1975,15
sell,1990,165
sell,1997,2186
sell,2000,9
sell,2125,2
sell,2200,12
sell,2299,22
sell,2300,58
sell,4470,51
sell,4489,68
buy,1401,113
buy,1400,179
buy,1310,7
buy,1300,19
buy,1100,51
buy,1004,39
