side,price,units
sell,30,48
sell,31,9
sell,33,152
sell,34,3436
sell,35,43
sell,35,1717
sell,36,2056
sell,37,662
sell,38,1
sell,38,7299
buy,22,27127
buy,21,7204
buy,20,35692
