side,price,units
sell,152,3400
sell,153,1854
sell,155,1286
sell,156,4659
sell,157,7870
sell,158,107
sell,159,34
sell,160,130
sell,163,5646
buy,131,2314
buy,130,2808
buy,128,1558
buy,127,3469
buy,126,2755
buy,125,6182
buy,124,3085
buy,123,9545
buy,117,4
buy,116,5364
buy,115,16127
buy,108,5054
buy,107,449
buy,106,2184
buy,100,2247
buy,100,698
buy,99,3348
buy,98,5974
buy,97,9545
