side,price,units
sell,325,323
sell,326,9
sell,330,45
sell,340,212
sell,344,33
sell,345,17
sell,346,188
sell,347,243
sell,349,206
sell,350,15
sell,364,212
buy,175,90
buy,156,465
buy,152,375
buy,145,500
