side,price,units
sell,22,4
sell,23,4
sell,24,2
sell,25,6
sell,30,6
sell,32,5
sell,44,1
sell,49,9
sell,55,45
sell,70,22
sell,70,36
sell,79,941
sell,80,5
sell,84,1
sell,85,5
sell,86,67
sell,88,5
sell,90,2
