side,price,units
sell,399,157
sell,400,24
sell,420,753
sell,421,230
sell,422,8
sell,432,190
sell,433,409
sell,435,132
sell,442,2
sell,444,21
sell,539,43
sell,540,46
sell,542,50
sell,551,1
sell,553,201
sell,554,1
sell,582,617
sell,586,14
sell,588,69
sell,590,88
sell,600,45
sell,699,93
sell,800,11
sell,849,39
sell,888,117
sell,889,18
buy,131,72
